DATAFLOW,LAST UPDATE,freq,hhcomp,rskpovth,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2005,41.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2006,44.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2007,50.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2008,42.2,b,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2009,31.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2010,36.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2011,32.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2012,37.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2013,31.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2014,31.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2015,26.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2016,25.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2017,24.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2018,23.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2019,22.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2020,21.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2021,19.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2022,18.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2023,21.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2024,17.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CY,2025,12.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2005,15.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2006,13.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2007,11.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2008,10.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2009,9.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2010,8.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2011,11.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2012,12.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2013,11.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2014,11.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2015,10.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2016,8.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2017,7.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2018,5.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2019,5.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2020,4.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2021,4.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2022,5.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2023,11.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2024,8.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,CZ,2025,8.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2005,7.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2006,7.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2007,9.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2008,9.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2009,8.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2010,8.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2011,9.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2012,7.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2013,9.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2014,8.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2015,7.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2016,7.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2017,6.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2018,5.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2019,5.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2020,8.5,b,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2021,3.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2022,7.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2023,9.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2024,7.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DE,2025,6.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2003,12.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2004,12.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2005,14.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2006,14.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2007,16.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2008,3.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2009,2.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2010,3.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2011,4.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2012,3.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2013,6.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2014,5.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2015,4.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2016,4.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2017,4.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2018,5.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2019,4.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2020,4.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2021,5.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2022,9.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2023,11.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2024,8.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,DK,2025,6.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA,2011,12.4,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA,2012,12.4,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA,2013,12.5,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA,2014,12.6,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA,2015,12.2,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA,2016,11.9,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA,2017,10.9,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA,2018,10.2,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA,2019,9.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA,2020,10.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA,2021,9.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2005,11.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2006,11.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2007,11.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2008,11.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2009,9.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2010,10.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2011,12.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2012,12.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2013,12.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2014,12.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2015,11.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2016,11.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2017,10.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2018,9.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2019,9.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA18,2020,9.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2005,11.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2006,11.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2007,11.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2008,11.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2009,10.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2010,10.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2011,12.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2012,12.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2013,13.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2014,12.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2015,12.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2016,11.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2017,10.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2018,10.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2019,9.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2020,10.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA19,2021,9.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA20,2014,12.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA20,2015,12.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA20,2016,11.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA20,2017,11.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA20,2018,10.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA20,2019,9.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA20,2020,10.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA20,2021,9.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA20,2022,12.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA20,2023,14.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA20,2024,13.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA20,2025,13.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EA21,2025,13.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2004,9.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2005,3.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2006,5.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2007,7.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2008,1.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2009,3.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2010,3.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2011,3.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2012,5.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2013,2.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2014,3.2,b,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2015,6.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2016,4.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2017,6.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2018,5.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2019,6.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2020,4.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2021,2.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2022,6.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2023,7.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2024,6.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EE,2025,6.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2003,34.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2004,34.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2005,30.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2006,23.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2007,26.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2008,27.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2009,21.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2010,23.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2011,25.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2012,29.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2013,32.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2014,39.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2015,36.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2016,36.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2017,32.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2018,28.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2019,24.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2020,26.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2021,25.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2022,29.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2023,26.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2024,28.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EL,2025,28.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2004,14.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2005,13.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2006,14.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2007,12.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2008,9.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2009,9.1,b,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2010,10.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2011,7.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2012,10.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2013,8.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2014,12.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2015,12.7,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2016,12.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2017,10.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2018,12.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2019,9.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2020,12.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2021,20.4,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2022,22.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2023,24.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2024,21.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,ES,2025,20.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU,2011,13.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU,2012,13.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU,2013,13.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU,2014,13.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU,2015,12.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU,2016,11.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU,2017,11.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU,2018,10.6,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU,2019,10.0,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2007,2007,14.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2007,2008,13.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2007,2009,11.8,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2007,2010,12.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2007,2011,13.3,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2007,2012,13.1,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2007,2013,13.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2007,2014,13.0,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2007,2015,12.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2007,2016,11.9,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2007,2017,11.2,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2007,2018,10.5,,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2007,2019,9.9,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2020,2010,12.8,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2020,2011,14.1,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2020,2012,14.1,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2020,2013,13.8,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2020,2014,13.4,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2020,2015,12.8,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2020,2016,12.5,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2020,2017,11.7,e,
ESTAT:ILC_MDES01(1.0),08/06/26 23:00:00,A,F1,TOTAL,PC,EU27_2020,2018,10.9,e,
